page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
0,"– Advanced L2 functions – Stacking support – Multicast support (IGMP Snooping, MVR) – Advanced security functions (L2-L4 ACL, IP Source Guard, Dynamic ARP Inspection, etc.)1 – Uninterruptible power supply from battery – Surge protection The switches provide end users connection to the networks of large enterprises, small and medium-sized businesses and service provider networks using Fast and Gigabit Ethernet interfaces. The access switches support physical stacking, VLANs and multicast groups, as well as advanced security features. Surge protection MES switches are equipped with efficient protection technology against voltage surges (up to 6 kV) caused by lightning discharges. Data sheet Ethernet Access Switches MES www.eltex-co.ru 1 MES1124M MES1124MB MES1124M  rev. B MES2124M MES2124MB MES2124P MES2124F Common  parameters 10/100BASE-T (RJ-45) 24 24 24 – – – – 10/100/1000BASE-T (RJ-45) – – – 24 24 – – 10/100/1000BASE-T (RJ-45) PoE/PoE+ – – – – – 24 – 100BASE-FX/1000BASE-X (SFP) – – – – – – 24 10/100/1000BASE-T/1000BASE-X/ 100BASE-FX Combo 4 4 4 4 4 4 4 Console port RS-232/RJ-45 Performance Bandwidth 12.8 Gbps 12.8 Gbps 12.8 Gbps 56 Gbps 56 Gbps 56 Gbps 56 Gbps Throughput for 64-byte packets 9 MPPS 41 MPPS MAC table 16K The number of active VLANs 4K ACL table 512 Jumbo frames size Maximum packets size is 10240 bytes Buffer memory 8 Mb RAM (DDR2) 128 MB 256 MB 128 MB ROM (SPI Flash) 16 MB L2 Multicast groups (IGMP Snooping) 1K Link Aggregation Groups (LAG) 16, up to 8 ports per LAG Quality of Service (QoS) 4 queues per port Max.number of units in stack 3 3 3 3 3 8 3 1 Uninterruptible power supply MES1124MB and MES2124MB switches have the ability to connect storage battery in order to provide uninterruptible power in case of 220V supply line failure. The switches are equipped with the power supply unit that allows charging of storage battery if the 220V supply line is available. The power system provides monitoring of power supply line and notifies on power sources switching. Technical features Integrated Networking Solutions 1 Only for MB models MES1124M MES2124MB MES2124P MES2124F",2118,347,529.5,"[-4.12980244e-02 -4.51941825e-02 -8.23202636e-03  3.65522616e-02
  1.41474707e-02  2.15674620e-02  4.90229614e-02 -5.78456149e-02
 -8.35324079e-03 -3.48838717e-02 -1.63981635e-02  1.73367802e-02
 -1.91128701e-02  8.42754990e-02  3.67594995e-02  2.44018044e-02
  3.52353416e-02  2.36639660e-02 -3.30302715e-02 -1.29957125e-02
  1.95052940e-02 -2.99140830e-02 -2.16536839e-02 -4.18203510e-02
  3.34704407e-02  2.65244208e-02  3.02387252e-02 -2.61143167e-02
 -1.13806035e-03  6.47998378e-02  2.73499675e-02 -1.28639583e-02
 -2.41224412e-02  3.37469541e-02  2.08010579e-06  1.68831088e-03
 -1.96607560e-02 -3.35297324e-02 -8.99592123e-04 -1.75332688e-02
 -9.12171379e-02  6.78229192e-03  2.14784872e-02  2.54596438e-04
  2.25714389e-02 -8.21775198e-02  2.32212823e-02  6.08049445e-02
  3.43699902e-02  3.78542431e-02  8.36481992e-03 -5.56393862e-02
  3.49069573e-02 -2.36273874e-02  3.81308608e-02  2.87202168e-02
 -1.84818860e-02 -1.85458250e-02  3.67540978e-02  3.30693880e-03
 -2.19859462e-02 -4.43672501e-02 -2.94381268e-02 -3.58603001e-02
  1.18089644e-02  1.93364806e-02 -3.46869156e-02  1.33047458e-02
 -3.25619131e-02 -3.67206708e-02  1.73407067e-02 -1.25978217e-02
  5.97732700e-02  1.45310620e-02  9.20573901e-03  2.59112712e-04
  8.15819111e-03 -9.03484505e-03 -3.04612201e-02 -1.93897914e-02
 -1.59324724e-02  7.10180625e-02 -6.65736292e-03  7.53112277e-03
  5.22727445e-02  8.33019242e-02  1.04900943e-02  1.54276164e-02
  8.26946553e-03 -3.81567404e-02  4.91880067e-02 -3.52081694e-02
  3.74049321e-02 -2.25474555e-02 -4.88389023e-02 -6.61500683e-03
  5.78394113e-03 -9.94341746e-02 -2.10258253e-02  6.85791776e-04
 -1.78390276e-02 -1.47178955e-02  3.88530008e-02  8.81324336e-03
  4.39167488e-03  4.58385944e-02 -2.18202453e-02  2.47879364e-02
 -2.44654343e-02  3.22175212e-03  8.04961920e-02 -1.66696813e-02
 -3.23623815e-03  3.87832709e-02  2.30092984e-02  6.33298159e-02
 -1.05796503e-02  2.40782537e-02 -5.45197912e-02  2.10164767e-02
 -2.34599225e-02 -2.72484962e-02  7.02117234e-02 -1.85342897e-02
  3.58844995e-02 -6.22529276e-02 -1.51875336e-02 -7.82574192e-02
  2.52802521e-02 -3.65226194e-02 -4.60345112e-02 -7.01163150e-03
  2.89966725e-02 -1.01785008e-02 -1.04316203e-02  6.55678809e-02
 -3.66449612e-03  2.88654846e-05  1.39584076e-02  1.78010557e-02
  6.63091894e-03 -7.54941441e-03 -9.55025607e-04 -9.28908028e-03
  7.35767465e-03  3.51965800e-02 -9.61279683e-03  1.39676929e-02
 -7.17770914e-03  3.30033563e-02  2.46813204e-02  8.98571312e-03
  4.66294438e-02  1.48474136e-02  4.23463807e-03 -1.83294397e-02
 -8.90155956e-02 -5.27095459e-02 -8.50180089e-02 -3.66237760e-02
  2.64751185e-02  7.75213446e-03  2.75512300e-02  1.40549953e-03
 -4.24142927e-02  3.61668020e-02  4.26661372e-02  1.33190956e-02
 -3.33535150e-02 -9.86116156e-02 -2.20051501e-02  2.17498024e-03
 -4.08828929e-02 -4.31830585e-02 -2.10791435e-02 -7.67581835e-02
  2.29737069e-02  3.33953276e-02 -4.95110713e-02 -3.21474322e-03
 -2.44797021e-02 -1.19095236e-01  5.04838070e-03  2.20575370e-02
 -3.01424433e-02 -1.60926990e-02  2.32491773e-02 -3.00636701e-02
 -2.06397679e-02 -2.13632155e-02 -2.22602710e-02 -1.74197950e-03
 -3.38345543e-02  7.36551881e-02 -2.98000909e-02  1.90124996e-02
 -1.69698074e-02  4.74347360e-02 -3.66450623e-02 -5.25247641e-02
  1.56666096e-02 -8.88346415e-03 -2.45432258e-02 -3.70275751e-02
 -1.16696348e-02  4.02319618e-02 -7.89720267e-02 -2.28177216e-02
 -6.11315109e-02 -2.79287416e-02 -2.93745808e-02  2.13785637e-02
  2.49866322e-02 -5.67362038e-03 -2.44678184e-02 -2.56689396e-02
  4.94240709e-02 -1.62172355e-02 -2.53582038e-02  1.53475506e-02
 -1.88475791e-02 -4.39446233e-02 -8.57101753e-02 -3.40260416e-02
  2.34478489e-02  2.93240268e-02 -3.15445177e-02  1.81541163e-02
 -1.38854850e-02  2.60636257e-03 -1.17056603e-02  1.19788097e-02
 -5.12895882e-02 -1.44044254e-02 -8.09537806e-03  5.90848364e-02
 -4.32980247e-02  1.01765841e-01  1.40673378e-02  1.95934325e-02
  7.92307407e-03  8.87733698e-03  1.53232198e-02  7.94589799e-03
  1.81132089e-02 -2.57519055e-02 -2.50216387e-02 -7.85481036e-02
 -4.02831808e-02  3.84673961e-02 -4.31011319e-02 -2.20691133e-02
  1.14191862e-04 -2.47479533e-03 -2.17811903e-03  2.93694362e-02
  3.74051668e-02  8.21611658e-02 -4.95731831e-03 -8.06510262e-03
 -8.93189479e-03 -2.29205657e-02  1.48502691e-02 -6.12092316e-02
 -2.67050904e-03  2.27505285e-02  8.36394951e-02 -4.04559541e-03
  5.10118576e-03 -1.73402727e-02  1.69286653e-02  6.23816326e-02
 -5.21284854e-03 -2.39879861e-02 -5.02127185e-02 -4.40370515e-02
  2.71956231e-02 -1.28956428e-02 -3.48521993e-02 -1.38649819e-02
  2.07367484e-02  1.44907944e-02 -7.27471989e-03  2.56917439e-02
  1.67935491e-02 -4.03122278e-03 -1.08106267e-02 -8.22179392e-02
 -1.91224366e-02 -2.64154281e-02  5.30665647e-03  2.24344004e-02
 -5.79908071e-03 -3.63845341e-02 -5.19906022e-02 -8.20198283e-03
  8.20935443e-02  4.21250612e-03  2.70071980e-02  3.30368392e-02
  5.88513259e-03  9.79895052e-03 -1.13904988e-02  1.73710678e-02
  3.10764182e-02 -1.32933576e-02 -3.42734829e-02  5.70544861e-02
  1.82729401e-02  6.94542676e-02  1.60139743e-02 -1.26446355e-02
  1.11268172e-02 -9.39896554e-02  4.56125550e-02 -2.95321527e-03
  3.28436866e-02 -3.78531814e-02 -5.14792204e-02  5.67385666e-02
  4.54347841e-02  2.06228402e-02 -1.13240359e-02 -7.20832637e-03
 -4.55208682e-02 -4.73337807e-02 -5.29984608e-02  1.29480837e-02
  5.55739813e-02  8.05113744e-03  6.25276864e-02 -9.88114532e-03
 -2.13554148e-02  5.44549823e-02 -6.05350640e-03 -1.51223326e-02
 -2.64122747e-02 -1.23257963e-02 -4.52479953e-03 -3.88437919e-02
 -4.12234850e-02  2.16187760e-02 -6.60397252e-03  8.93173926e-03
  3.60249393e-02 -4.25175838e-02 -3.93925607e-02 -1.53096521e-03
 -2.39091497e-02  3.30990106e-02  1.29740937e-02  5.72033413e-02
 -8.16888437e-02  2.20175982e-02  2.52788346e-02  6.28092214e-02
 -6.46259694e-04 -2.46857647e-02  1.51984189e-02  2.06590071e-02
  2.18363106e-02  2.10756976e-02 -2.38121524e-02 -3.82478870e-02
 -1.55455954e-02  4.50091064e-02  1.15691312e-03 -9.20549408e-02
  1.66447703e-02 -2.15861369e-02  3.64693180e-02  2.40518022e-02
 -8.13075900e-03 -6.58093370e-04 -2.75624897e-02 -9.70530584e-02
 -1.45784160e-02 -6.99738320e-03  9.54638328e-03  8.15251097e-03
  3.17785032e-02  1.76818874e-02  5.33414260e-02  2.14906484e-02
  4.58096825e-02 -7.15792552e-03 -4.48607542e-02 -2.07462087e-02
 -7.30128065e-02  4.49632149e-04 -9.55452037e-04  1.20988516e-02
 -5.92670403e-02  7.14134946e-02  6.52892366e-02 -3.18757561e-03
  4.19297218e-02  3.45894471e-02  2.48609995e-03  1.42147893e-03
  1.09845949e-02  3.38210464e-02 -1.01199588e-02 -5.38713783e-02
 -4.60994430e-02  2.68495325e-02 -4.55666427e-03 -6.31696964e-03
 -4.00321409e-02  1.41865751e-02  3.70725542e-02 -4.10153344e-02
 -2.87332162e-02 -9.39746667e-03 -3.71634252e-02 -1.28147500e-02
 -7.59800489e-04  2.16495823e-02  6.64690062e-02  8.90486687e-02
 -3.07281334e-02  2.86042131e-02 -3.15707102e-02 -7.13455230e-02
  1.09491879e-02 -6.45632371e-02  3.89169008e-02  9.89567023e-03
 -1.40804611e-02  2.82771699e-02 -8.63440055e-03  2.91992445e-03
 -5.51096313e-02 -8.45744926e-03 -3.87389213e-02 -7.95547478e-03
  4.55221422e-02  1.49869835e-02 -5.74199744e-02 -2.25147624e-02
 -1.51638724e-02 -8.36300291e-03  3.16604786e-02  5.44233881e-02
 -5.31379282e-02 -3.46826538e-02  8.56195297e-03 -6.15091389e-03
 -1.93331540e-02 -5.58577105e-03 -5.21306396e-02 -4.04868387e-02
  3.15806717e-02 -1.23347929e-02  6.05291780e-03 -4.71329242e-02
 -3.92572843e-02  6.55192211e-02 -2.67555006e-02  3.28081436e-02
  3.34040485e-02  2.69418210e-02 -3.30202579e-02 -5.46722114e-03
  3.78116703e-04 -5.30524785e-03 -1.48007050e-02 -1.80116594e-02
 -5.75812683e-02 -2.04913691e-02 -6.74317256e-02 -2.34856382e-02
  1.16622578e-02  2.21292730e-02  2.56473683e-02 -1.66363418e-02
 -1.36605361e-02 -5.68921715e-02  1.66725628e-02  2.43119951e-02
  8.11762642e-03 -2.75704619e-02 -3.51003483e-02 -5.63933253e-02
  1.56761089e-03  3.51960468e-03 -1.13534695e-02  2.01426540e-02
 -4.91075264e-03 -2.24458016e-02 -3.21271233e-02 -4.18225639e-02
  3.40315141e-03  1.05545027e-02  7.84765333e-02 -9.25480947e-03
  6.91024167e-03 -3.79992742e-03  1.32758971e-02 -2.71115638e-02
 -5.46680205e-02 -1.21354377e-02  1.82884317e-02  2.21800376e-02
  2.45571770e-02 -4.64538299e-02 -4.86667231e-02  4.10052668e-03
  2.24671680e-02 -3.42628807e-02 -3.39255668e-02  4.72726896e-02
  6.92673447e-03 -4.30303216e-02  5.93076646e-02 -3.34986262e-02
 -6.71290904e-02  5.22790626e-02  5.24520762e-02 -2.02686675e-02
  2.79580001e-02  7.06785591e-03  7.57561577e-03 -5.87521633e-03
  4.36043106e-02  1.07539771e-02  3.56588140e-02 -1.17110675e-02
  8.14899430e-02 -2.04231720e-02  7.60317668e-02 -4.77982461e-02
  2.38217544e-02 -4.94478084e-03  7.89266732e-03  2.70129479e-02
 -5.30955195e-03 -1.93674173e-02 -2.83211693e-02 -6.12529702e-02
 -8.92575271e-03 -1.24518545e-02  3.75938192e-02 -2.01386530e-02
  2.28470918e-02  1.32180033e-02  3.82735766e-02  1.67019274e-02
  5.50977178e-02  1.57197937e-02  1.40316244e-02  4.55181561e-02
  2.80887336e-02  5.67939542e-02 -6.70716213e-03 -5.17603995e-33
  3.53892632e-02 -4.27700207e-02 -4.60137203e-02  2.17623599e-02
 -7.14599807e-03  5.41745760e-02  9.89197940e-03  6.79513614e-04
 -3.56295034e-02 -5.14838696e-02  2.22981721e-02 -2.32812520e-02
  1.25146369e-02 -2.48369332e-02  2.49747233e-03 -1.20235549e-03
 -2.18319744e-02  2.82065719e-02 -1.39953615e-02 -8.06647446e-03
 -4.30649258e-02 -1.30010583e-02  2.00630426e-02 -1.89602692e-02
 -7.96006527e-03 -1.57802284e-03  1.07895788e-02 -1.55439246e-02
 -5.79977632e-02 -2.31352914e-02  1.15000708e-02  1.75978262e-02
 -1.05376327e-02 -1.64280292e-02  1.09932013e-02  1.14956215e-01
 -6.34566769e-02  3.20464671e-02 -4.65582497e-02  8.05607997e-03
 -5.21074124e-02 -2.86717303e-02  7.22110718e-02 -3.56798843e-02
 -5.35043553e-02 -9.40244179e-03  2.26511974e-02  4.77959253e-02
  1.90204137e-03 -5.59411151e-03  9.24733654e-02  5.47358487e-03
 -3.21311364e-03  7.03733638e-02  4.67719836e-03 -6.91266879e-02
 -9.21670464e-04  3.66144367e-02 -7.35081639e-03  1.98353939e-02
  1.32196303e-02  6.57399930e-03 -1.37791620e-03  2.39202660e-03
 -3.58536746e-03  2.30436213e-02 -2.97505222e-02  6.11432120e-02
  4.06065248e-02  2.68595796e-02  4.44789641e-02  5.91797270e-02
 -3.12924534e-02  2.75957659e-02 -1.30788016e-03 -8.07400979e-03
 -4.66423258e-02  2.00501326e-02  1.21405199e-02  2.91371662e-02
  3.37546095e-02  2.50650197e-02  2.89340932e-02  1.82179604e-02
  3.78217287e-02 -3.22171263e-02  1.45522784e-02 -4.14079502e-02
 -1.60734523e-02  3.62681621e-03 -6.59286336e-04  4.96792272e-02
 -4.66203019e-02  6.63179979e-02  4.34709378e-02  5.06958924e-02
  6.59138411e-02  2.34941505e-02 -5.57922013e-03  7.66751682e-03
  2.97497641e-02  5.91136962e-02 -3.12539726e-03 -1.76089723e-02
 -1.23542016e-02 -2.35985797e-02 -1.67739037e-02  5.33393174e-02
 -3.96409966e-02  1.86428819e-02 -3.41265026e-04 -1.81071293e-02
 -9.33176465e-03  3.64932194e-02  5.41722542e-03 -3.77338901e-02
  2.45836377e-02  4.94575500e-03  2.90278974e-03 -2.83533596e-02
  3.60819772e-02 -2.04888768e-02  3.20058241e-02  6.12424612e-02
 -4.01571393e-02  4.19408418e-02 -3.77122238e-02  1.21848900e-02
 -2.88897268e-02  3.56416442e-02  8.74133222e-03 -3.37951211e-03
  2.90659870e-07 -1.59576181e-02 -2.53742114e-02  2.49287356e-02
  7.06469268e-02 -4.40245843e-04 -5.63319819e-03 -1.21943413e-04
 -1.20687624e-02  7.72823021e-02  2.51192022e-02 -7.92092760e-04
 -3.73341143e-02  2.49546189e-02  2.90498119e-02  2.20189877e-02
 -5.03187776e-02  1.50612765e-03  5.42098656e-02  3.62441200e-03
 -3.48426066e-02  1.15774550e-01 -4.25340943e-02  5.11994921e-02
  1.10252447e-01  7.11076185e-02 -9.91737768e-02  1.69018898e-02
 -2.04716381e-02 -4.07853238e-02 -2.09420621e-02 -2.46261600e-02
  7.67778084e-02  3.07797119e-02  6.50923103e-02  1.64573323e-02
 -2.41967812e-02  1.34321358e-02 -1.03884712e-02 -7.21347984e-03
 -2.55808095e-03 -7.46827573e-03 -8.32884833e-02  5.80915110e-03
 -3.16154659e-02  2.24181674e-02  4.44266386e-02 -3.03706955e-02
  6.98853433e-02 -6.77730590e-02 -2.84761693e-02 -2.84846202e-02
  1.66913997e-02  4.96536540e-03 -4.93931212e-02  2.06290353e-02
 -1.96687877e-02  8.75820033e-03  3.70618068e-02 -3.10503822e-02
  4.26610373e-02  1.90995466e-02 -2.86892056e-02  6.28402084e-03
 -3.70833674e-03  3.67792882e-02  1.93578489e-02 -4.56230529e-02
  3.00087912e-34 -5.03901169e-02 -1.49884243e-02  5.79969818e-03
  5.57553805e-02  3.04561164e-02 -2.07519475e-02  8.37257411e-03
 -9.13061872e-02 -1.55974831e-02 -1.63080462e-03  1.40159875e-02]"
